"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Çağataya tabiki kiz ayarlamicam cükü benim sevgilim yoksa onun da olamaz yok öyle jdndjd""",Positive
"""elbet be sevgilim""",Positive
"""Fenerbahçem benim biricik Sevgilim.🙈👏✌👍👌💖💖 108. Senemiz kutlu olsun...!!""",Negative
"""Ya ben niye uyuyamiyorum ki? Yoksa sevgilim beni ayakta mı uyutuyo 😂""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""sen, sevgilim... sen olsaydın barmenlere onlara aşık olmadığımı, sadece güzel şiirler bıraktığımı birileri mutlaka anlatır""",Negative
"""güzellik, bakmayı bilen gözdedir sevgilim""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""benim sevgilim olacak kız çok şanslı lan. Kimle çıkıyosun SİNAN PALTA bak bak cümlede ki asalete tatlılığa bak :DDD""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Bugün bölümden ahmet'le beraberdik. Sevgilim berkecan'la ayrılık acımı dinledi tüm gün, çok iyi çocuk ya. Şimdi ona gidiyoruz, onda kalcam.""",Negative
"""Çağataya tabiki kiz ayarlamicam cükü benim sevgilim yoksa onun da olamaz yok öyle jdndjd""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Müthiş, ne bir işim var ne param ne sevgilim..""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Sevgilim mi?""",Negative
"""Aklında bulunsun sevgilim; sen beni kandırmadın, ben inanmayı seçtim. --Can Yücel""",Negative
"""Aklında bulunsun sevgilim; sen beni kandırmadın, ben inanmayı seçtim. --Can Yücel""",Negative
"""seduvara sipreyle sevgilim osuruyoru ben yazdım""",Positive
"""Güzelsin sevgilim. Ama çok yakından. --Cemal Süreya""",Negative
"""Sevgilim olmayışının sebebi,İçimde ki duygusal boşluğu doldurmak için kimseyi aramadığımdan belkide.""",Positive
"""Bu gece sevesim gelmiş,sevgilim..""",Negative
"""Kıskanacaklar sevgilim, çatlayacaklar 😎""",Negative
"""Biz biraz garibiz.Batak masasında tanıştık,sonra hem sevgilim hem batak eşim oldu.Şimdide lol'e sarıyoruz. Garip cidden garip""",Positive
"""uyku konusunu hallettiğimizi düşünüyorum sevgilim 🙈""",Positive
"""Repost ・・・ haktan seviyorum desem yalan olmaz sevgilim The Mix""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Sevgilim olma her şeyim olmak varken""",Positive
"""Ver coşkuyu sevgilim""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Ama en çok sevgilimle tanışığım yani en çokkkkkk. 1. dereceden tanışığım onunla canım sevgilim💞💞""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Ben sevgiliyle tatil planı bile yaptım. Ama gidemiyoruz. Çünkü bi sevgilim yok""",Positive
"""Bu gece sew mesaj atmadı çünkü sevgilim yok""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Aklında bulunsun sevgilim; sen beni kandırmadın, ben inanmayı seçtim. --Can Yücel""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Istanbul by [at]sevcanarslann Sevgilim kendini yarim cekmis olsa da bu konser serefine bi post paylasmasam olmazdi!…""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Ne zaman suratımı assam annem sevgilinle mi kavga ettin diyo anne sevgilim yok anne YOK""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Bana bi kere eski sevgilim susarken çok seksi oluyosun demişti. Bunu duyunca ben bir üzül bir üzül. Allah seni kahretmesin topoş seni.""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""telefonsuz eksik yaşıyosun canım es üçümün bataryası ısınırdı o sayede ellerim sıcacık olurdu ellerim üşüyo dön sevgilim""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Bence sen sevgilim Onu bunu siktir et""",Positive
"""Annemin bildiği benim bilmediğim bi sevgilim var""",Positive
"""Repost ・・・ haktan seviyorum desem yalan olmaz sevgilim The Mix""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,'bir bekleyenim var de gel. Nazım Hikmet""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Mehmeti sevgilim ilan ediyorum h.o 🙏🏼🙏🏼""",Positive
"""Oyun kurallarını gözden geçir derim Kurallarda 4 yazar. Benim sevgilim profesyonel futbolcu. Ondan eğitim alıyorum sağolsun ;)""",Positive
"""MutluOlamıyorumÇünkü sevgilim yok...""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""gercekten sevgilim yok""",Positive
"""oysa seni sevmem toplumu meşru kılar ve gitmen beni dile indirger sevgilim""",Positive
"""baytahmingecesi bakın beee abi ismimi okuyun sevgilim bekliyorrr lütfen :( okursunuz diye televizyon başında :(""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Ulan 20 yaşına giricem hala 1 sevgilim oldu aq""",Positive
"""Senin canın sağolsun be. Sen dikkat et bana lazımsın sevgilim ❤️""",Positive
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Sevgilim yine erkenden uyudu 👏👏👏""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""baytahmingecesi abi adımı okuyun sevgilim de okumanızı bekliyor :(""",Positive
"""Dudaklarında arzu kollarında yalnız ben sana bakan bir çift göz ben olayım sevgilim""",Positive
"""Ve sen sevgilim; o kahverengi gözlerinle gerekse denizi, gerekse gökyüzünü sererdin kalbime.""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Sevgilim şöyle bir şeyle gelse iki sen salonda yatarım yine o yatakta uyumam.""",Negative
"""Sonunda onun o iyi geceler sevgilim seni seviyorum bebeğim diyişiyleni duydum ben offline""",Positive
"""@sozmuhendisi: Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|"" Ya ssfdadf""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Bakın hadi burayı geçtim sevgilim paralel evrende de instagram kullanamaz. Paralel evrende amınıza korum. Evren evren gezdirmeyin beni""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Ne bir Cemal Süreyya dizesi ne bir Sezen sesi ne bir türkü sözü bizi buluşturmucak sevgilim gelmeyeceğim aklına""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""İşteee size SebSel selfie'si.. EnGüzelHediyem'iz olsun dimi sevgilim ☺😍😍""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""iyi geceler olmayan sevgilim.""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Bu gecede iyi geceler sevgilim diyemeden uyuduk""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Eski sevgilim nişanlandığına göre Nikahınaaaa beniiii çağıııırrr sevvvgiliiiiim....""""",Positive
"""Şehrime gel sevgilim.. Yarın çık gel. Bırak her şeyi,' bir bekleyenim var' de gel. |Nazım Hikmet|""",Negative
"""Elveda sevgilim diyorsun gidicem ardıma bakmadan, bu uzlaşmaz iki kalp bizim yaralarını yarıştıran""",Positive
"""Evet doğru, hobi olarak kendini yaralayan bi sevgilim var. Yemiyor içmiyor başına bi iş getiyor.😭😒😏""",Positive
"""Gel sevgilim gel, benim dünyama gel çok zaman var içimde yerini hazırladım. --Attila İlhan""",Positive
"""Sevgilim diye demiyorum, hiç yoktur kendisi.""",Negative
"""SEVGİLİM SIZDI ALPERIN OSURUK SESLERİNİ DİNLİYORU AMK...""",Negative
"""Seviyorsan sevgilim yarınlara bırakma. Aşk sonsuz olsa da ömür çok kısa..""",Positive
"""Sevgilim yok ama şarjım var😍""",Negative
"""Sevgilim bugün olmaz"" dediğinde ben""",Negative
"""Sevgilim kiskanirlar, yalanlar anlatirlar :dddd""",Negative
"""Eski sevgilim beni kıskandırmak için yeni sevgilisiyle fotoğraf çekinip bana yollamış. Bende kızın babasına yolladım, birazda o kıskansınamk""",Positive
"""Kuzenimi sevgilim sanmasıı 💞 nasılda umutsuzca soruyo ama 😆😆""",Positive
"""Kuşları boş ver sevgilim, papatya koysunlar yoluna.""",Negative
"""Sevgilim bugün olmaz"" dediğinde ben""",Negative
"""Sevgilim bugün olmaz"" dediğinde ben""",Negative
"""Sevgilim olma her şeyim olmak varken""",Positive
"""Bu ne mutsuzluk, uykusuzluk, umutsuzluk kesin eski sevgilim beddua falan etti. 💣🔪✖😞🔫😭""",Positive
"""“Bu gece kaburganı kıracağım sevgilim ve kalbimi kırmana son kez izin vereceğim.”""",Positive
"""Sevgilim bugün olmaz"" dediğinde ben""",Negative
"""Ya bak bazen ben kendimi bile kıskanıyorum senin gibi sevgilim var diye. Çok kıskanç birisin deme sanane seviyom kıskanıyom sana mı sorcam""",Positive
"""bi aileye bi tane geri zekali yeter manzara fotosunu ben cekmeliyim sevgilim ise ben fotograf cekerken beni seyretmeli napiyo…""",Negative
"""bundan sonra sevgilim olmazsa 25 yaşına kadar olmasın evliyadını sikerim amını korunm D:ASF dsaf""",Positive
"""bundan sonra sevgilim olmazsa 25 yaşına kadar olmasın evliyadını sikerim amını korunm D:ASF dsaf""",Positive
"""bundan sonra sevgilim olmazsa 25 yaşına kadar olmasın evliyadını sikerim amını korunm D:ASF dsaf""",Positive
"""bundan sonra sevgilim olmazsa 25 yaşına kadar olmasın evliyadını sikerim amını korunm D:ASF dsaf""",Positive
"""bundan sonra sevgilim olmazsa 25 yaşına kadar olmasın evliyadını sikerim amını korunm D:ASF dsaf""",Positive
"""bundan sonra sevgilim olmazsa 25 yaşına kadar olmasın evliyadını sikerim amını korunm D:ASF dsaf""",Positive
"""bundan sonra sevgilim olmazsa 25 yaşına kadar olmasın evliyadını sikerim amını korunm D:ASF dsaf""",Positive
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""bundan sonra sevgilim olmazsa 25 yaşına kadar olmasın evliyadını sikerim amını korunm D:ASF dsaf""",Positive
"""köprücük kemigimde uyu sevgilim 💕""",Positive
"""bundan sonra sevgilim olmazsa 25 yaşına kadar olmasın evliyadını sikerim amını korunm D:ASF dsaf""",Positive
"""önemsiz şeyler bunlar kanka.. (şimdi diyecek ki ben avukatım amk en çok benim sevgilim olacak asdhfoasuhfoudf)""",Positive
"""benim bi sanalikada sevgilim olmuştu onuda zaten gezerken kaybetmiştim BestFandomCA2015 Directioners""",Positive
"""Yalanım yok, aklımdasın hala... Ne yapayım sevgilim, bu da benim kusurum; gereksiz şeyleri çok takıyorum kafama!""",Negative
"""kıbrısa yetmiyor kollarım sevgilim""",Positive
"""iyi geceler olmayan sevgilim.""",Negative
"""Yaşamak ümitli iştir, sevgilim.Yaşamak: Seni sevmek gibi ciddi iştir. DiktatörCHP FaşistHDP""",Negative
"""Aslında bana sevgilim"" demeni çok özledim ama bana keşke seni tanımasaydım"" dediğin günü hatırlamak istemiyorum""",Negative
"""Yıl 2015 hala sevgilim kızıyo kaldırsana o fotoğrafı"" muhabbeti var amk. Benden uzak durun aman..""",Positive
"""Biz anca şimdi yatabiliyoruz sevgilim. Mutlu rüyalar, seni çok seviyorum!""",Negative
"""Cengız Kurtoglu - Elveda Sevgilim via insanın ayrılıp acı çekesi geliyor , Allah'tan ayrılacak kimse yok""",Negative
"""Bir sevgilim olsa giderim balayına 😎 Ah bi de bekarsa giderim alayına 😎""",Positive
"""Sevgilim erkek erkeğe tabi ki bir yerlere gidebilir mesela kahveye.""",Negative
"""Köprücük kemiğimde uyu sevgilim""",Positive
"""Matematik gibisin sevgilim ikinizden de bi b*k anlamıyom""",Positive
"""Yakısıklı bi sevgilim olsa ne guzel olurdu❤️❤️❤️❤️❤️""",Positive
"""Eeee sevgilim ne haltlar yiyo diye gözatmalı tabii""",Positive
"""Sevgilim tabiiki erkek erkege bi yere gidebilir mesela hali saha macina 😊""",Negative
"""Sevgilim bugün olmaz"" dediğinde ben""",Negative
""" Sevgilim""",Negative
"""Sevgilim olsun saçlarımı taratıcam 😌""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde olsam ben de giderim.""",Negative
"""Aklında bulunsun sevgilim; sen beni kandırmadın, ben inanmayı seçtim. --Can Yücel""",Negative
"""Güzelsin sevgilim. Ama çok yakından. --Cemal Süreya""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Sevgilim bugün olmaz"" dediğinde ben""",Negative
"""Ilerde sevgilim olursa profile ikimizin resmini koymayacağım, o bizim resmimizi koysun amk.""",Positive
"""UyumuyorumÇünkü hem sevgilim öküz hem arkadaşlarim ruhsuz hiç şans yok gel de uyu 😂😂😝😋""",Negative
"""Şu uykusuz geceler de hep senin yüzünden sevgilim.""",Negative
"""Sevgilim yok kimseyi sevmiyorum diye ilan etmem mi gerek :) ?""",Negative
"""Buda benim kaşar kankam sevgilim""",Positive
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Benim canım sevgilim iyiki varsın""",Positive
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Sevgilim bugün olmaz"" dediğinde ben""",Negative
"""uyusan iyi olur sevgilim sabah ciceklikoye kahvaltiya gidecegiz sana koy ekmegiyle bal kaymak yedirecegim uyu sevgilim😍""",Positive
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Benim sevgilim bu saatte eve gelicek ben bişey demicem yok öyle bi dünya.""",Positive
"""Sevgilim de acildikca 😂😂açılıyor 😂😂""",Negative
"""Unut Beni Sevgilim , Ben Unutmuyorum ❤😔""",Negative
"""+bitanem -aşkım +canım -sevgilim +bi efendim desene amk""",Negative
"""Sevdiğim biri yok, hoşlandığım biri yok, unutamadiğim bi eski sevgilim yok ! Maşallah bende de yok yok""",Negative
"""Kisa kizlarn kendini teselli si benm eski sevgilim 1 97 ydi ahahhahhaha .. 😄😄""",Positive
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde olsam ben de giderim.""",Negative
"""Şansım.. Umudum.. Heycanım.. İçimi titretenim.. Ömür yarım.. Sevgilim.. Meleğim.. Ne güzel kelimeler değil mi ? Bolca kul…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde olsam ben de giderim.""",Negative
"""Sahiplenen kız/erkek tutuşu' tamamen güven eksikliği sebebi. Millete sevgilim var' demeye mi çalışıyorsun yoksa gerçekten seviyor musun""",Positive
"""Tabiki benim sevgilim arkadaşlarıyla beraber bir yerlere gidebilir mesela askere""",Positive
"""yaramı sardığın yerden öldürmek güzel fikirdi sevgilim, kabul et..""",Negative
"""Ey tecelliyatı Gül Sevgilim Her tecelliyatta seni sevdim Gül Sevgilim Sen zengin ben fakirim Sevgilim İki gözüm sende artık Gül sevgilim""",Positive
"""Kimse kusura bakmasın ama sevgilim babamın izin verdiği şeylere karışamaz abi o nasıl saçmalıktır öyle ya""",Positive
"""Ve elbette ki sevgilim, Elbet dolaşacaktır en şanlı elbisesiyle; işçi tulumuyla bu güzelim memlekette hürriyet..""",Negative
"""Nikahına beni cagır sevgilim nasil dul kaldıgına sahidin olurum senin""",Positive
"""Bana tapan ve avuç içlerimi sürekli öpen bir sevgilim var, ben gerçekten çok şanslıyım :)""",Positive
"""Eski sevgilim kıskandırmaya çalışınca ben""",Positive
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Unut Beni Sevgilim , Ben Unutmuyorum ❤😔""",Negative
"""Bakire sevgilim gece gece benim icin fotograf cekmiss 😍""",Positive
"""Bakire sevgilim sabah sabah bu fotoyu attii . Orospum benimm 😍""",Positive
"""Eeee sevgilim ne haltlar yiyo diye gözatmalı tabii""",Positive
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Sevgilim yok ama onun yerine sarı lacivert diş tellerim var""",Negative
"""Mesela ben hiç telefonu efendim sevgilim diye açmadım, genelde ne var hıyar diye açarım. Ondan kaybediyorum sanırım""",Positive
"""BestFandomCA2015 ELF zaten benimde sevgilim yok sjsjdj""",Positive
"""BestFandomCA2015 ELF sevgilim mesaj atsa bu kadar heyecanlanmam be""",Positive
"""Mesela 1 yıllık sevgilim var ama saplar üzülmesin diye aşklı tivit atmıyorum, böyle de iyi insanımdır""",Positive
"""Sevgilim bugün olmaz"" dediğinde ben""",Negative
"""Sevgilim yok ama şarjım var😍""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Saf sevgilim dereleri geçtin susuz mu döndün dost dediğin arkandan vurdu kalbura döndün :D :D""",Positive
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Bir gün Gidersen sevgilim, ki ben severek ayrılığa inanmam gidebiliyorsan eğer hiç düşünme, git. İnan senin yerinde o…""",Negative
"""Her gece yeniden doğalım mı sevgilim?""",Negative
"""Sevgilim olunca ben...""",Negative
"""Bi sevgilim olsunda enes alperi paylaşayim onunla şarkımız olsun kimseyle paylaşmadım😁""",Positive
"""Anla beni ve tut elimi… Yürüyelim birlikte bu sevdanın yolunda. Bu aşk bize çok yakışıyor sevgilim. Yakışanı üzerinde…""",Negative
